,start_frame,start_frame_sec,video_uid,clip_uid,total_frames,label,end_frame_sec,filename,end_frame,Unnamed: 0
9756,37131,268.28323,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,61,converse,270.292,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,37192,9757.0
9757,37260,272.55333,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,73,converse,274.986,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,37333,9758.0
9758,37352,275.63846,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,54,browse_through_clothing_items_on_rack,277.431,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,37406,9759.0
9759,37468,279.51453,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,66,take_photo,281.688,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,37534,9760.0
9760,37635,285.06231,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,249,converse,293.356,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,37884,9761.0
9761,37719,287.85761,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,73,browse_through_clothing_items_on_rack,290.306,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,37792,9762.0
9762,37894,293.69059,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,7,use_phone,293.917,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,37901,9763.0
9763,38142,301.98144,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,134,take_photo,306.441,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,38276,9764.0
9764,38283,306.663,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,54,use_phone,308.456,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,38337,9765.0
9765,38634,318.36691,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,62,browse_through_clothing_items_on_rack,320.417,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,38696,9766.0
9766,38756,322.44842,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,81,use_phone,325.149,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,38837,9767.0
9767,38786,323.44691,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,52,take_photo,325.155,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,38838,9768.0
9768,39110,334.2268,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,70,browse_through_clothing_items_on_rack,336.561,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,39180,9769.0
9769,39851,358.92,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,22,browse_through_clothing_items_on_rack,359.682,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,39873,9770.0
9770,39724,354.70969,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,175,converse,360.544,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,39899,9771.0
9771,39984,363.35205,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,24,converse,364.176,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,40008,9772.0
9772,40125,368.05545,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,29,use_phone,369.02,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,40154,9773.0
9773,40210,370.906,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,46,take_photo,372.447,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,40256,9774.0
9774,40172,369.63385,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,38,converse,370.899,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,40210,9775.0
9775,40303,373.99286,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,98,converse,377.252,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,40401,9776.0
9776,40281,373.25423,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,143,browse_through_clothing_items_on_rack,378.033,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,40424,9777.0
9777,40536,381.75916,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,78,browse_through_clothing_items_on_rack,384.361,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,40614,9778.0
9778,41201,403.94153,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,43,converse,405.361,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,41244,9779.0
9779,41329,408.19036,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,14,converse,408.656,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,41343,9780.0
9780,41373,409.653,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,40,converse,410.993,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,41413,9781.0
9781,41467,412.80227,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,214,converse,419.922,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,41681,9782.0
9782,41808,424.16097,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,309,converse,434.47,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,42117,9783.0
9783,42244,438.69252,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,72,withdraw_money_from_atm,441.097,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,42316,9784.0
9784,42323,441.32776,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,132,converse,445.728,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,42455,9785.0
9785,42558,449.15614,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,36,converse,450.36,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,42594,9786.0
9786,42648,452.16887,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,56,converse,454.026,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,42704,9787.0
9787,42728,454.84327,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,108,converse,458.442,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,42836,9788.0
9788,43261,472.60804,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,51,converse,474.295,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,43312,9789.0
9789,39790,356.90725,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,41,hang_clothes_in_closet,358.26993,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,39831,9790.0
9790,40110,367.57698,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,155,use_phone,372.72848,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,40265,9791.0
9791,40273,372.98431,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,564,browse_through_clothing_items_on_rack,391.81513,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,40837,9792.0
9792,42063,432.6702,85680688-edaa-4791-8e82-812e6a6d3736,8abece7a-33c9-4d42-9637-de8274a89f5c,257,withdraw_money_from_atm,441.22995,v1/full_scale/85680688-edaa-4791-8e82-812e6a6d3736.mp4,42320,9793.0
11842,51628,460.88661,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,574,browse_through_clothing_items_on_rack,480.022,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,52202,11843.0
11843,45509,256.9185,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,2054,converse,325.414,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,47563,11844.0
11844,38474,22.43135,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,45,compare_two_clothing_items,23.928,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,38519,11845.0
11845,38858,35.23417,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,90,look_at_clothes_in_the_mirror,38.227,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,38948,11846.0
11846,39283,49.402,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,38,browse_through_clothing_items_on_rack,50.682,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,39321,11847.0
11847,50450,421.62339,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,18,browse_through_clothing_items_on_rack,422.248,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,50468,11848.0
11848,50576,425.81976,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,30,browse_through_clothing_items_on_rack,426.841,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,50606,11849.0
11849,38091,9.66067,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,370,converse,22.016,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,38461,11850.0
11850,39012,40.3611,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,156,converse,45.563,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,39168,11851.0
11851,40049,74.94643,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,119,converse,78.886,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,40168,11852.0
11852,41340,117.96679,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,60,converse,119.969,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,41400,11853.0
11853,41452,121.68762,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,85,converse,124.536,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,41537,11854.0
11854,41596,126.50011,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,46,converse,128.036,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,41642,11855.0
11855,42262,148.699,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,149,converse,153.66359,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,42411,11856.0
11856,42395,153.12639,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,779,converse,179.098,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,43174,11857.0
11857,43822,200.71168,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,278,converse,209.954,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,44100,11858.0
11858,44496,223.16815,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,18,converse,223.762,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,44514,11859.0
11859,45338,251.2304,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,192,converse,257.629,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,45530,11860.0
11860,47268,315.56746,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,101,converse,318.929,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,47369,11861.0
11861,47268,315.56746,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,225,converse,323.07711,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,47493,11862.0
11862,47493,323.07711,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,83,converse,325.827,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,47576,11863.0
11863,48856,368.50645,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,97,converse,371.72,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,48953,11864.0
11864,51761,465.33564,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,16,converse,465.85,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,51777,11865.0
11865,52080,475.95329,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,37,converse,477.202,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,52117,11866.0
11866,50452,421.68375,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,231,browse_through_clothing_items_on_rack,429.392,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,50683,11867.0
11867,51770,465.63351,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,432,converse,480.022,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,52202,11868.0
11868,38718,30.57441,5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed,8b55a636-0a78-417d-b2f9-3cb724888f30,252,look_at_clothes_in_the_mirror,38.955,v1/full_scale/5b2ea1a1-1ffb-4c9e-bac8-1793d72833ed.mp4,38970,11869.0
106,11854,215.14252,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,30,fill_a_pot,216.117,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,11884,107.0
107,13692,276.38613,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,18,put_away_(or_take_out)_dishes,277.002,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,13710,108.0
108,6919,50.62492,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,1756,wash_vegetable,109.155,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,8675,109.0
109,10271,162.38206,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,594,fill_a_pot,182.16484,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,10865,110.0
110,11390,199.67025,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,135,fill_a_pot,204.18209,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,11525,111.0
111,18180,425.99318,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,83,clean_the_sink,428.77145,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,18263,112.0
112,6872,49.05483,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,197,wash_vegetable,55.62,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,7069,113.0
113,8155,91.84894,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,33,converse,92.936,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,8188,114.0
114,11390,199.66951,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,120,fill_a_pot,203.664,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,11510,115.0
115,18195,426.48417,8db05748-e83e-4422-ac45-de586be75f70,8c570e84-f889-4131-b4b0-de351e41b15b,94,wash_dishes,429.636,v1/full_scale/8db05748-e83e-4422-ac45-de586be75f70.mp4,18289,116.0
4346,12899,429.94069,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,1047,clean,464.839,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,13946,4347.0
4347,14063,468.71744,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,10,throw_away_trash,469.071,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,14073,4348.0
4348,14330,477.61863,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,71,clean,480.0,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,14401,4349.0
4349,1210,40.28524,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,31,load,41.343,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,1241,4350.0
4350,6363,212.08072,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,372,fill_a_pot,224.473,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,6735,4351.0
4351,9010,300.30369,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,8,put_away_(or_take_out)_ingredients_in_storage,300.566,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,9018,4352.0
4352,9716,323.84801,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,92,put_away_(or_take_out)_dishes,326.885,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,9808,4353.0
4353,1211,40.32829,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,50,load,41.997,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,1261,4354.0
4354,4707,156.86174,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,195,fill_a_pot,163.379,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,4902,4355.0
4355,9723,324.0625,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,96,put_food_into_the_oven_to_bake,327.253,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,9819,4356.0
4356,10232,341.04923,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,42,arrange,342.449,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,10274,4357.0
4357,12907,430.19432,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,1034,clean,464.667,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,13941,4358.0
4358,13941,464.66749,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,110,clean_the_sink,468.322,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,14051,4359.0
4359,14051,468.3224,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,350,clean,480.0,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,14401,4360.0
4360,6372,212.37315,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,376,fill_a_pot,224.88818,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,6748,4361.0
4361,12903,430.07821,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,1157,clean,468.6468,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,14060,4362.0
4362,14357,478.54958,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,44,clean,480.0,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,14401,4363.0
4363,1219,40.59974,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,8dd0c240-6249-4f25-9cd9-9e25b7f3dfe3,59,load,42.56123,v1/full_scale/7aca7552-56d2-4ac0-be30-aed9c5dfc8ea.mp4,1278,4364.0
6130,121668,95.56352,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,8dd5c405-5d87-4d26-af83-96b118e3b9bd,286,write_notes_in_a_paper,105.11322,v1/full_scale/04ac4c40-22fd-42aa-a7f0-ee597ffb7058.mp4,121954,6131.0
6131,124590,192.95663,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,8dd5c405-5d87-4d26-af83-96b118e3b9bd,38,use_phone,194.23494,v1/full_scale/04ac4c40-22fd-42aa-a7f0-ee597ffb7058.mp4,124628,6132.0
6132,125423,220.72655,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,8dd5c405-5d87-4d26-af83-96b118e3b9bd,7779,use_a_laptop,480.022,v1/full_scale/04ac4c40-22fd-42aa-a7f0-ee597ffb7058.mp4,133202,6133.0
6133,121759,98.60453,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,8dd5c405-5d87-4d26-af83-96b118e3b9bd,162,write_notes_in_a_paper,104.0,v1/full_scale/04ac4c40-22fd-42aa-a7f0-ee597ffb7058.mp4,121921,6134.0
6134,125082,209.37154,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,8dd5c405-5d87-4d26-af83-96b118e3b9bd,109,charge_electronic_device,213.0,v1/full_scale/04ac4c40-22fd-42aa-a7f0-ee597ffb7058.mp4,125191,6135.0
6135,125491,223.01598,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,8dd5c405-5d87-4d26-af83-96b118e3b9bd,7710,use_a_laptop,480.0,v1/full_scale/04ac4c40-22fd-42aa-a7f0-ee597ffb7058.mp4,133201,6136.0
6136,122756,131.82759,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,8dd5c405-5d87-4d26-af83-96b118e3b9bd,67,write_notes_in_a_paper,134.065,v1/full_scale/04ac4c40-22fd-42aa-a7f0-ee597ffb7058.mp4,122823,6137.0
6137,124604,193.41842,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,8dd5c405-5d87-4d26-af83-96b118e3b9bd,21,use_phone,194.13,v1/full_scale/04ac4c40-22fd-42aa-a7f0-ee597ffb7058.mp4,124625,6138.0
6138,125179,212.59891,04ac4c40-22fd-42aa-a7f0-ee597ffb7058,8dd5c405-5d87-4d26-af83-96b118e3b9bd,48,charge_electronic_device,214.213,v1/full_scale/04ac4c40-22fd-42aa-a7f0-ee597ffb7058.mp4,125227,6139.0
8136,14713,40.41826,d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,90e187e7-7040-4429-8c3b-e854fd94f261,157,drill_into_wall,45.67371,v1/full_scale/d08cd963-d98b-4c9b-ba9f-cf7763e4b94e.mp4,14870,8137.0
8137,21527,267.58247,d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,90e187e7-7040-4429-8c3b-e854fd94f261,265,converse,276.39147,v1/full_scale/d08cd963-d98b-4c9b-ba9f-cf7763e4b94e.mp4,21792,8138.0
8138,22265,292.17413,d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,90e187e7-7040-4429-8c3b-e854fd94f261,174,walk_down_stairs,297.9787,v1/full_scale/d08cd963-d98b-4c9b-ba9f-cf7763e4b94e.mp4,22439,8139.0
8139,14225,24.1754,d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,90e187e7-7040-4429-8c3b-e854fd94f261,625,drill_into_wall,45.0,v1/full_scale/d08cd963-d98b-4c9b-ba9f-cf7763e4b94e.mp4,14850,8140.0
8140,15998,83.27841,d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,90e187e7-7040-4429-8c3b-e854fd94f261,5212,fix_other_item,257.0,v1/full_scale/d08cd963-d98b-4c9b-ba9f-cf7763e4b94e.mp4,21210,8141.0
8141,21661,272.01736,d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,90e187e7-7040-4429-8c3b-e854fd94f261,119,converse,276.0,v1/full_scale/d08cd963-d98b-4c9b-ba9f-cf7763e4b94e.mp4,21780,8142.0
8142,22269,292.30643,d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,90e187e7-7040-4429-8c3b-e854fd94f261,171,walk_down_stairs,298.0,v1/full_scale/d08cd963-d98b-4c9b-ba9f-cf7763e4b94e.mp4,22440,8143.0
8143,23488,332.9488,d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,90e187e7-7040-4429-8c3b-e854fd94f261,3960,fix_wiring,464.948,v1/full_scale/d08cd963-d98b-4c9b-ba9f-cf7763e4b94e.mp4,27448,8144.0
8144,27833,477.77083,d08cd963-d98b-4c9b-ba9f-cf7763e4b94e,90e187e7-7040-4429-8c3b-e854fd94f261,37,use_phone,479.0,v1/full_scale/d08cd963-d98b-4c9b-ba9f-cf7763e4b94e.mp4,27870,8145.0
